video_id,gloss,signer_id,split,video_path
42002,perfect,13,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/42002.mp4
66279,period,101,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/66279.mp4
42076,period,31,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/42076.mp4
42080,period,48,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/42080.mp4
42086,period,11,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/42086.mp4
42088,period,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/42088.mp4
42403,philosophy,13,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/42403.mp4
42407,philosophy,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/42407.mp4
66287,philosophy,101,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/66287.mp4
42410,philosophy,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/42410.mp4
42400,philosophy,4,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/42400.mp4
42401,philosophy,4,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/42401.mp4
42470,photographer,37,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/42470.mp4
42471,photographer,36,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/42471.mp4
42472,photographer,13,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/42472.mp4
42475,photographer,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/42475.mp4
42478,photographer,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/42478.mp4
69432,place,116,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/69432.mp4
42994,place,41,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/42994.mp4
42987,place,4,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/42987.mp4
42988,place,4,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/42988.mp4
42989,place,13,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/42989.mp4
43561,policy,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/43561.mp4
66307,policy,101,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/66307.mp4
43553,policy,2,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/43553.mp4
43554,policy,32,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/43554.mp4
43555,policy,13,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/43555.mp4
43557,policy,10,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/43557.mp4
66312,popular,101,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/66312.mp4
43726,popular,2,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/43726.mp4
43727,popular,13,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/43727.mp4
43729,popular,11,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/43729.mp4
43730,popular,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/43730.mp4
43733,popular,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/43733.mp4
44126,pray,37,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/44126.mp4
44136,pray,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/44136.mp4
44127,pray,4,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/44127.mp4
44128,pray,13,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/44128.mp4
44130,pray,11,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/44130.mp4
44132,pray,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/44132.mp4
44208,predict,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/44208.mp4
44200,predict,19,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/44200.mp4
44201,predict,2,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/44201.mp4
44202,predict,31,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/44202.mp4
44203,predict,21,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/44203.mp4
44206,predict,10,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/44206.mp4
44329,presentation,10,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/44329.mp4
44320,presentation,19,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/44320.mp4
44321,presentation,2,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/44321.mp4
44322,presentation,4,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/44322.mp4
44323,presentation,4,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/44323.mp4
44324,presentation,4,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/44324.mp4
44325,presentation,39,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/44325.mp4
44327,presentation,13,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/44327.mp4
69438,print,117,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/69438.mp4
66332,print,101,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/66332.mp4
44567,print,2,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/44567.mp4
44568,print,31,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/44568.mp4
44570,print,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/44570.mp4
44572,print,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/44572.mp4
44558,printer,77,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/44558.mp4
44559,printer,0,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/44559.mp4
44560,printer,13,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/44560.mp4
44561,printer,48,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/44561.mp4
44563,printer,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/44563.mp4
44566,printer,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/44566.mp4
44633,private,41,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/44633.mp4
44624,private,0,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/44624.mp4
44625,private,31,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/44625.mp4
44626,private,13,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/44626.mp4
44628,private,10,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/44628.mp4
44629,private,10,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/44629.mp4
44631,private,10,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/44631.mp4
44733,procrastinate,2,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/44733.mp4
44734,procrastinate,4,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/44734.mp4
44735,procrastinate,13,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/44735.mp4
44737,procrastinate,11,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/44737.mp4
44738,procrastinate,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/44738.mp4
44739,procrastinate,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/44739.mp4
44741,procrastinate,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/44741.mp4
44868,project,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/44868.mp4
66338,project,101,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/66338.mp4
44869,project,12,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/44869.mp4
44860,project,2,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/44860.mp4
44862,project,31,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/44862.mp4
44863,project,13,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/44863.mp4
44865,project,11,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/44865.mp4
66343,protect,93,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/66343.mp4
45060,protect,0,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/45060.mp4
45061,protect,4,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/45061.mp4
45062,protect,13,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/45062.mp4
45064,protect,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/45064.mp4
45067,protect,41,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/45067.mp4
45098,prove,28,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/45098.mp4
45099,prove,32,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/45099.mp4
45100,prove,39,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/45100.mp4
45101,prove,13,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/45101.mp4
45104,prove,10,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/45104.mp4
66346,provide,101,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/66346.mp4
45110,provide,0,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/45110.mp4
45111,provide,13,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/45111.mp4
45113,provide,10,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/45113.mp4
45114,provide,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/45114.mp4
45117,provide,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/45117.mp4
45180,psychology,41,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/45180.mp4
45171,psychology,56,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/45171.mp4
45172,psychology,38,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/45172.mp4
45173,psychology,4,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/45173.mp4
45175,psychology,13,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/45175.mp4
45177,psychology,10,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/45177.mp4
66354,punish,93,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/66354.mp4
45363,punish,8,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/45363.mp4
45364,punish,31,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/45364.mp4
45365,punish,13,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/45365.mp4
45367,punish,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/45367.mp4
45369,punish,41,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/45369.mp4
66359,puzzled,101,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/66359.mp4
45571,puzzled,31,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/45571.mp4
45572,puzzled,31,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/45572.mp4
45574,puzzled,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/45574.mp4
45575,puzzled,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/45575.mp4
45577,puzzled,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/45577.mp4
69442,question,118,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/69442.mp4
45723,question,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/45723.mp4
45714,question,19,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/45714.mp4
45715,question,56,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/45715.mp4
45719,question,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/45719.mp4
45749,quick,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/45749.mp4
66363,quick,98,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/66363.mp4
66364,quick,98,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/66364.mp4
45742,quick,56,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/45742.mp4
45743,quick,13,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/45743.mp4
45746,quick,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/45746.mp4
45747,quick,11,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/45747.mp4
45967,rainbow,8,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/45967.mp4
45968,rainbow,32,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/45968.mp4
45969,rainbow,13,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/45969.mp4
45971,rainbow,10,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/45971.mp4
45975,rainbow,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/45975.mp4
66370,rake,103,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/66370.mp4
46054,rake,2,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/46054.mp4
46055,rake,6,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/46055.mp4
46058,rake,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/46058.mp4
46060,rake,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/46060.mp4
46957,rehearse,2,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/46957.mp4
46958,rehearse,13,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/46958.mp4
46960,rehearse,10,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/46960.mp4
46961,rehearse,10,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/46961.mp4
46962,rehearse,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/46962.mp4
46963,rehearse,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/46963.mp4
46965,rehearse,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/46965.mp4
66390,remove,103,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/66390.mp4
47237,remove,26,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/47237.mp4
47238,remove,6,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/47238.mp4
47239,remove,39,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/47239.mp4
47240,remove,13,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/47240.mp4
47242,remove,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/47242.mp4
47244,remove,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/47244.mp4
47864,revenge,41,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/47864.mp4
66403,revenge,103,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/66403.mp4
66402,revenge,103,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/66402.mp4
47858,revenge,37,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/47858.mp4
47859,revenge,13,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/47859.mp4
47862,revenge,10,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/47862.mp4
47902,review,4,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/47902.mp4
47903,review,4,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/47903.mp4
47904,review,4,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/47904.mp4
47905,review,4,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/47905.mp4
47906,review,15,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/47906.mp4
47913,review,12,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/47913.mp4
47901,review,4,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/47901.mp4
48029,rich,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/48029.mp4
48032,rich,12,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/48032.mp4
48020,rich,63,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/48020.mp4
48021,rich,38,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/48021.mp4
48022,rich,32,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/48022.mp4
48023,rich,13,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/48023.mp4
48489,roof,38,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/48489.mp4
48499,roof,12,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/48499.mp4
48490,roof,32,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/48490.mp4
48494,roof,11,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/48494.mp4
48538,rooster,4,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/48538.mp4
48539,rooster,45,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/48539.mp4
48540,rooster,59,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/48540.mp4
48542,rooster,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/48542.mp4
48545,rooster,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/48545.mp4
48705,rude,36,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/48705.mp4
48706,rude,32,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/48706.mp4
48710,rude,4,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/48710.mp4
48711,rude,13,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/48711.mp4
48719,rude,12,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/48719.mp4
48704,rude,2,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/48704.mp4
69454,say,115,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/69454.mp4
66429,say,103,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/66429.mp4
49430,say,13,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/49430.mp4
49432,say,11,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/49432.mp4
49433,say,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/49433.mp4
49436,say,41,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/49436.mp4
49644,scientist,19,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/49644.mp4
49645,scientist,36,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/49645.mp4
49646,scientist,13,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/49646.mp4
49648,scientist,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/49648.mp4
49651,scientist,41,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/49651.mp4
49737,scotland,41,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/49737.mp4
49727,scotland,37,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/49727.mp4
49728,scotland,38,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/49728.mp4
49729,scotland,45,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/49729.mp4
49730,scotland,13,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/49730.mp4
49732,scotland,11,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/49732.mp4
49814,screwdriver,12,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/49814.mp4
49804,screwdriver,26,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/49804.mp4
49805,screwdriver,38,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/49805.mp4
49806,screwdriver,13,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/49806.mp4
49807,screwdriver,13,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/49807.mp4
49809,screwdriver,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/49809.mp4
66439,second,103,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/66439.mp4
50007,second,32,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/50007.mp4
50014,second,11,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/50014.mp4
50006,second,38,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/50006.mp4
50020,second,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/50020.mp4
50023,second,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/50023.mp4
66444,senate,91,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/66444.mp4
50317,senate,19,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/50317.mp4
50318,senate,26,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/50318.mp4
50319,senate,4,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/50319.mp4
50321,senate,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/50321.mp4
50324,senate,41,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/50324.mp4
50439,separate,10,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/50439.mp4
50432,separate,19,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/50432.mp4
50443,separate,12,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/50443.mp4
50433,separate,2,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/50433.mp4
50436,separate,4,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/50436.mp4
50437,separate,13,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/50437.mp4
50547,service,19,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/50547.mp4
50548,service,29,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/50548.mp4
50549,service,38,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/50549.mp4
50550,service,4,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/50550.mp4
50551,service,13,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/50551.mp4
50553,service,10,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/50553.mp4
50555,service,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/50555.mp4
51398,shrimp,13,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/51398.mp4
51403,shrimp,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/51403.mp4
51404,shrimp,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/51404.mp4
51408,shrimp,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/51408.mp4
51396,shrimp,4,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/51396.mp4
51397,shrimp,4,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/51397.mp4
66474,shy,103,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/66474.mp4
51475,shy,38,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/51475.mp4
51476,shy,45,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/51476.mp4
51477,shy,4,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/51477.mp4
51478,shy,13,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/51478.mp4
51480,shy,11,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/51480.mp4
51552,side,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/51552.mp4
66477,side,108,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/66477.mp4
51544,side,4,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/51544.mp4
51545,side,4,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/51545.mp4
51548,side,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/51548.mp4
66489,situation,108,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/66489.mp4
51933,situation,19,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/51933.mp4
51934,situation,2,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/51934.mp4
51935,situation,13,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/51935.mp4
51937,situation,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/51937.mp4
51940,situation,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/51940.mp4
52288,slave,28,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/52288.mp4
52289,slave,45,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/52289.mp4
52290,slave,4,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/52290.mp4
52291,slave,13,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/52291.mp4
52293,slave,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/52293.mp4
52296,slave,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/52296.mp4
52947,soccer,41,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/52947.mp4
66523,soccer,108,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/66523.mp4
52940,soccer,60,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/52940.mp4
52941,soccer,13,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/52941.mp4
52943,soccer,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/52943.mp4
66527,socks,108,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/66527.mp4
53022,socks,41,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/53022.mp4
53013,socks,0,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/53013.mp4
53014,socks,36,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/53014.mp4
53015,socks,13,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/53015.mp4
53016,socks,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/53016.mp4
66528,solid,108,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/66528.mp4
53153,solid,66,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/53153.mp4
53154,solid,26,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/53154.mp4
53155,solid,21,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/53155.mp4
53157,solid,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/53157.mp4
53160,solid,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/53160.mp4
53240,sometimes,0,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/53240.mp4
53241,sometimes,38,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/53241.mp4
53242,sometimes,4,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/53242.mp4
53243,sometimes,13,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/53243.mp4
53247,sometimes,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/53247.mp4
66546,spider,90,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/66546.mp4
53825,spider,0,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/53825.mp4
53826,spider,4,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/53826.mp4
53827,spider,13,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/53827.mp4
53829,spider,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/53829.mp4
53831,spider,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/53831.mp4
53872,spin,19,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/53872.mp4
53881,spin,11,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/53881.mp4
53873,spin,2,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/53873.mp4
53874,spin,39,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/53874.mp4
53875,spin,39,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/53875.mp4
53876,spin,39,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/53876.mp4
53878,spin,31,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/53878.mp4
53879,spin,59,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/53879.mp4
54170,square,2,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/54170.mp4
54180,square,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/54180.mp4
54172,square,31,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/54172.mp4
